Postcode,Description,Latitude,Longitude
MK40 3JG,MK40 3JG,52.138795,-0.46292894
BH14 0HU,BH14 0HU,50.723656,-1.9584675
SK17 6EF,SK17 6EF,53.255534,-1.9141629
NW3 6HN,NW3 6HN,51.552688,-0.18869839
WS10 7UD,WS10 7UD,,
BL1 8LH,BL1 8LH,53.594539,-2.4301545
EH5 2JN,EH5 2JN,55.974232,-3.2360242
BS16 7GE,BS16 7GE,,
BB5 4QN,BB5 4QN,53.74514,-2.4087052
SE2 0XD,SE2 0XD,51.488217,0.10953665
WC2H 9JQ,WC2H 9JQ,51.514923,-0.1236542
CF23 8HA,CF23 8HA,51.529123,-3.1353496
SA43 1HA,SA43 1HA,52.082318,-4.6604405
DA11 8QR,DA11 8QR,51.43481,0.35450663
DA12 2DU,DA12 2DU,51.442064,0.37032091
WA2 7LT,WA2 7LT,53.397065,-2.5983095
L13 1FB,L13 1FB,53.40412,-2.9299553
CV21 2PS,CV21 2PS,52.374533,-1.2602125
SW15 2BF,SW15 2BF,,
RM6 6LS,RM6 6LS,51.571924,0.14120442
RM9 5BU,RM9 5BU,51.541519,0.13976231
ME1 1UX,ME1 1UX,51.385515,0.50718933
RM17 5HF,RM17 5HF,51.479621,0.32535932
BL3 2NZ,BL3 2NZ,53.563177,-2.4101185
GU11 3JD,GU11 3JD,51.248174,-0.76875329
M3 4LY,M3 4LY,53.47498,-2.2518542
EX1 1NS,EX1 1NS,50.722493,-3.5261332
IG10 4PL,IG10 4PL,51.643903,0.052493817
S2 5SY,S2 5SY,53.384683,-1.460541
W6 0HY,W6 0HY,51.495422,-0.23338142
SW15 2BF,SW15 2BF,,
M18 7WS,M18 7WS,53.452397,-2.1737034
CF14 5GF,CF14 5GF,51.522611,-3.1916903
SW1W 0BD,SW1W 0BD,51.497708,-0.14611602
LU4 0LN,LU4 0LN,51.895775,-0.48172868
TS1 5BQ,TS1 5BQ,,
SN7 8LL,SN7 8LL,51.63848,-1.5032612
M18 8NW,M18 8NW,53.467257,-2.1724386
CH41 4DA,CH41 4DA,53.389165,-3.0324493
NN10 8BW,NN10 8BW,52.305214,-0.59365112
CF23 9EL,CF23 9EL,51.510896,-3.1492345
BR5 4PF,BR5 4PF,51.373213,0.11816851
S6 3FL,S6 3FL,53.38783,-1.4893095
BD21 3QB,BD21 3QB,53.86686,-1.9069744
B6 7BU,B6 7BU,52.514051,-1.8766794
WR14 1UQ,WR14 1UQ,52.12841,-2.3216654
CB24 9PW,CB24 9PW,52.245015,0.1058903
KT2 5TP,KT2 5TP,51.421153,-0.300207
NW1 7AN,NW1 7AN,51.537422,-0.14569959
LN5 8HN,LN5 8HN,53.225473,-0.52377942
HX7 6LN,HX7 6LN,53.741134,-2.0224621
WC1N 1LE,WC1N 1LE,51.523365,-0.12470545
CT2 0PF,CT2 0PF,51.306704,1.1210022
WN2 3EX,WN2 3EX,53.530798,-2.5763271
M9 6JE,M9 6JE,53.528772,-2.2072191
SE18 4DY,SE18 4DY,,
G84 8NP,G84 8NP,56.03922,-4.8022866
CH41 6AF,CH41 6AF,53.391988,-3.0187582
NR3 2RN,NR3 2RN,52.648788,1.2794264
BS3 2JH,BS3 2JH,51.43999,-2.6280877
NR30 3AX,NR30 3AX,52.602007,1.7301887
SE15 3XY,SE15 3XY,51.466182,-0.058951717
B70 8ET,B70 8ET,52.518799,-1.9960658
RH18 5HG,RH18 5HG,51.094086,0.030808507
RG18 4LQ,RG18 4LQ,51.403983,-1.2470912
OX4 4GG,OX4 4GG,51.721099,-1.221165
TR10 8GZ,TR10 8GZ,50.166778,-5.0985509
M16 8FB,M16 8FB,53.450923,-2.2580811
M20 4AN,M20 4AN,53.434023,-2.2279202
CV21 2RD,CV21 2RD,52.373274,-1.2674163
S10 5SN,S10 5SN,53.379222,-1.5273247
HA1 2AW,HA1 2AW,51.579466,-0.33429973
PE27 5UW,PE27 5UW,52.323158,-0.075135063
CV3 3AH,CV3 3AH,52.38791,-1.465333
BH8 0PL,BH8 0PL,50.756322,-1.8460889
IP33 3PJ,IP33 3PJ,52.241528,0.71188618
PO9 5SR,PO9 5SR,50.869084,-0.97138691
CM1 3DE,CM1 3DE,51.730449,0.44516438
SE25 6QG,SE25 6QG,51.399122,-0.09172339
B30 3DR,B30 3DR,52.420927,-1.9224342
SL4 3DR,SL4 3DR,51.470866,-0.62028808
WV14 8DN,WV14 8DN,52.549262,-2.0705222
OL5 9DX,OL5 9DX,53.526459,-2.0266461
CH4 8JW,CH4 8JW,53.17837,-2.9100415
ST18 9QE,ST18 9QE,52.832734,-2.2071824
LU3 1PB,LU3 1PB,51.898799,-0.43656952
N13 4XE,N13 4XE,51.616307,-0.10984105
TN39 3LE,TN39 3LE,50.844689,0.4695386
PH15 2BJ,PH15 2BJ,56.618038,-3.8682655
BH8 8QS,BH8 8QS,50.73289,-1.8630698
N1 7GU,N1 7GU,,
RG24 9JA,RG24 9JA,51.300576,-1.096881
BA14 8PR,BA14 8PR,51.324421,-2.2062331
TW2 5JB,TW2 5JB,51.439173,-0.36336491
BT16 1QT,BT16 1QT,,
HA1 4LB,HA1 4LB,51.585505,-0.36021985
B9 5TZ,B9 5TZ,52.482674,-1.8251705
B75 6AA,B75 6AA,52.567072,-1.8082382
GL51 3HY,GL51 3HY,51.882552,-2.1089141
E15 3BS,E15 3BS,51.527952,0.007296159
NN6 9BX,NN6 9BX,52.333007,-0.9008511
WC1X 8UE,WC1X 8UE,51.52517,-0.11722157
NW1 1JD,NW1 1JD,51.528911,-0.12959562
WV12 5XQ,WV12 5XQ,52.616341,-2.0385356
CF24 3JW,CF24 3JW,51.491257,-3.1693095
LN2 5RD,LN2 5RD,53.232972,-0.51235944
E3 5JQ,E3 5JQ,51.533897,-0.033074516
SA20 0DG,SA20 0DG,51.99462,-3.7933185
HA9 7LU,HA9 7LU,51.563717,-0.30513984
E12 6NB,E12 6NB,51.545171,0.058287336
SE18 6DN,SE18 6DN,51.49371,0.064179847
SS1 1AN,SS1 1AN,51.536129,0.71167106
BA6 8BT,BA6 8BT,51.147608,-2.7159349
SY5 7NA,SY5 7NA,52.621195,-2.7507648
DY4 0TE,DY4 0TE,52.541483,-2.0587435
L13 1DG,L13 1DG,53.406328,-2.9175182
SE2 9BX,SE2 9BX,51.49622,0.11105875
OL4 4LY,OL4 4LY,53.537767,-2.0708023
SO51 8HQ,SO51 8HQ,50.988273,-1.5055707
W12 7BB,W12 7BB,51.507336,-0.23149408
DY10 4JB,DY10 4JB,52.326867,-2.2125704
NG6 9FE,NG6 9FE,52.996755,-1.1923664
SW15 2BF,SW15 2BF,,
SL4 1EG,SL4 1EG,51.480007,-0.61151585
CF14 3JP,CF14 3JP,51.502834,-3.1912463
G2 2QZ,G2 2QZ,55.86333,-4.2572274
WA10 6SL,WA10 6SL,53.459852,-2.7538255
B16 8QG,B16 8QG,52.472511,-1.9226236
UB6 9JS,UB6 9JS,51.535826,-0.34887022
BR5 1DE,BR5 1DE,51.389763,0.072232906
SE9 4QQ,SE9 4QQ,51.437797,0.041816055
W1K 6TT,W1K 6TT,51.513921,-0.15172721
HP17 8NJ,HP17 8NJ,51.804553,-0.85751754
DA9 9LG,DA9 9LG,51.444466,0.26429516
BT20 5LD,BT20 5LD,,
HD3 4TG,HD3 4TG,53.643686,-1.8314853
TW4 6HW,TW4 6HW,51.471065,-0.4021793
B44 8NA,B44 8NA,52.53463,-1.8972022
SR2 7QG,SR2 7QG,54.896155,-1.3967741
GU16 8TS,GU16 8TS,51.32097,-0.73786003
DY1 1UB,DY1 1UB,52.507918,-2.0951343
PL6 7SG,PL6 7SG,50.446206,-4.1204355
PL6 7SG,PL6 7SG,50.446206,-4.1204355
PL6 7SG,PL6 7SG,50.446206,-4.1204355
LE4 4LQ,LE4 4LQ,52.683853,-1.1227789
PA18 6BY,PA18 6BY,55.893163,-4.8931129
BB1 1UA,BB1 1UA,53.746135,-2.4589355
CF5 2QS,CF5 2QS,51.501519,-3.2365952
NN2 7AZ,NN2 7AZ,52.260523,-0.90076833
SR4 9RJ,SR4 9RJ,54.886166,-1.4448576
SO17 1DN,SO17 1DN,50.922611,-1.4018244
M1 3BE,M1 3BE,53.480507,-2.2347393
TR2 5PJ,TR2 5PJ,50.216974,-4.906258
KT15 2LE,KT15 2LE,,
CM12 9PT,CM12 9PT,51.614127,0.40404983
DA12 1BL,DA12 1BL,51.437994,0.36875759
SW15 2BF,SW15 2BF,,
SW19 8PL,SW19 8PL,51.420449,-0.20126632
WV4 4TW,WV4 4TW,52.55812,-2.1845412
E1 6SX,E1 6SX,51.522356,-0.072939457
SW18 3RN,SW18 3RN,51.449047,-0.17115773
PL17 8JP,PL17 8JP,50.511564,-4.2513254
LS23 6DN,LS23 6DN,53.904029,-1.3501939
CW1 5TW,CW1 5TW,53.100211,-2.3917796
LS19 6PU,LS19 6PU,53.849792,-1.6712668
WD4 9LU,WD4 9LU,51.715165,-0.5096135
TS10 3NU,TS10 3NU,54.611084,-1.0487659
PR2 1JL,PR2 1JL,53.770669,-2.7370208
N12 8RE,N12 8RE,51.623067,-0.18027731
BA3 4ET,BA3 4ET,51.259364,-2.5072625
CV32 4EA,CV32 4EA,52.28861,-1.5326045
NG7 7HP,NG7 7HP,52.973538,-1.1705808
N12 0DR,N12 0DR,51.610924,-0.17833654
N1 7GU,N1 7GU,,
OL8 4HT,OL8 4HT,53.528621,-2.1210361
RH16 4GQ,RH16 4GQ,50.990306,-0.11590657
CR2 8HF,CR2 8HF,51.350025,-0.04556888
LE5 5PF,LE5 5PF,52.62467,-1.0997493
CR7 7QE,CR7 7QE,51.399385,-0.1062756
HA7 4QW,HA7 4QW,51.62017,-0.29640688
SW17 0FZ,SW17 0FZ,51.435842,-0.17666329
DN16 2RS,DN16 2RS,53.568021,-0.65382322
PR25 4HR,PR25 4HR,53.691908,-2.6803535
NE1 6EG,NE1 6EG,54.973078,-1.6130643
BT40 1HY,BT40 1HY,,
CV37 6EP,CV37 6EP,52.191133,-1.7076774
HX3 7WF,HX3 7WF,53.745028,-1.8323089
DE11 8JL,DE11 8JL,52.77161,-1.5574815
M1 3BE,M1 3BE,53.480507,-2.2347393
N3 3QE,N3 3QE,51.596868,-0.19632619
PE28 0AF,PE28 0AF,52.332262,-0.29983866
PE28 0AF,PE28 0AF,52.332262,-0.29983866
LA6 1HR,LA6 1HR,54.188928,-2.7345589
CT11 0QL,CT11 0QL,51.337898,1.403049
LE2 6AP,LE2 6AP,52.614858,-1.1294162
B43 6BQ,B43 6BQ,52.544619,-1.9367712
LS28 6HE,LS28 6HE,53.807843,-1.6577609
CR4 1HH,CR4 1HH,51.395627,-0.13607215
OX29 0SY,OX29 0SY,51.791527,-1.5223161
HP6 5FB,HP6 5FB,51.674552,-0.60203188
SW18 4HH,SW18 4HH,51.438296,-0.18761582
LS28 7DR,LS28 7DR,53.797199,-1.6631914
BN22 8PW,BN22 8PW,50.78514,0.29969203
W3 6AY,W3 6AY,51.508531,-0.26573006
IG3 9SE,IG3 9SE,51.562981,0.11168236
SW15 2BF,SW15 2BF,,
DE11 8LN,DE11 8LN,52.773768,-1.5526866
SK14 2NR,SK14 2NR,53.45226,-2.070012
DN32 9FB,DN32 9FB,53.552594,-0.072451838
DN15 7PA,DN15 7PA,53.587073,-0.65338407
SW7 2PG,SW7 2PG,51.499112,-0.17369272
RH2 7PE,RH2 7PE,51.222287,-0.19608432
RG23 8PE,RG23 8PE,51.275729,-1.1531649
DE1 1TJ,DE1 1TJ,52.914828,-1.4812512
SS6 7EW,SS6 7EW,51.587055,0.60714636
SM4 6PS,SM4 6PS,51.388865,-0.19232923
RM16 2NA,RM16 2NA,51.490589,0.3377591
W1W 7LT,W1W 7LT,51.518467,-0.14240487
B37 7TP,B37 7TP,52.477367,-1.7282389
LS29 0DT,LS29 0DT,53.936332,-1.8172107
M23 1HY,M23 1HY,53.394802,-2.2879224
CT16 3JD,CT16 3JD,51.163909,1.2919748
BA11 1JX,BA11 1JX,51.225706,-2.3225023
W6 0RP,W6 0RP,51.494138,-0.24125345
MK40 4SD,MK40 4SD,,
BL1 4PQ,BL1 4PQ,53.582981,-2.4610321
DN32 0QH,DN32 0QH,53.561782,-0.090953848
CH8 7RD,CH8 7RD,53.271417,-3.2198711
EC1V 9BD,EC1V 9BD,51.524801,-0.092729995
B31 5QF,B31 5QF,52.415539,-1.9854444
N5 2JD,N5 2JD,51.550748,-0.087966836
HA7 3RT,HA7 3RT,51.613142,-0.323578
RH16 1UA,RH16 1UA,51.008949,-0.099242515
W1G 9PR,W1G 9PR,51.518722,-0.14656009
LE9 2EX,LE9 2EX,52.630389,-1.2219389
W1B 5TB,W1B 5TB,51.512098,-0.13939254
EC1V 2NX,EC1V 2NX,51.527269,-0.089123626
TR14 8HD,TR14 8HD,50.21269,-5.2984635
BT25 1QY,BT25 1QY,,
BD2 4EH,BD2 4EH,53.815626,-1.7398506
W1B 2HA,W1B 2HA,51.516115,-0.1426303
SW18 4HR,SW18 4HR,51.440805,-0.1876316
M28 7JD,M28 7JD,53.517167,-2.3852571
FK2 0NZ,FK2 0NZ,55.990276,-3.710088
MK44 1SH,MK44 1SH,52.194134,-0.51619333
BT62 3NU,BT62 3NU,,
DE56 2FR,DE56 2FR,53.072922,-1.4670405
SW15 2BF,SW15 2BF,,
OX28 1EN,OX28 1EN,51.794389,-1.4744797
WC2H 9JQ,WC2H 9JQ,51.514923,-0.1236542
SG4 0JT,SG4 0JT,51.962813,-0.24651903
NP10 8YW,NP10 8YW,51.561601,-3.0281063
HD1 4TX,HD1 4TX,53.642123,-1.808334
LE4 1DA,LE4 1DA,52.66327,-1.1695748
S43 3UX,S43 3UX,53.267398,-1.3521909
NE11 9SY,NE11 9SY,54.962097,-1.6712829
M34 3PS,M34 3PS,53.456303,-2.1177276
TW7 5GB,TW7 5GB,51.474794,-0.33415528
NE11 9SY,NE11 9SY,54.962097,-1.6712829
SW16 4QB,SW16 4QB,51.409011,-0.13176055
NE3 5AE,NE3 5AE,55.02524,-1.6266403
OL1 1SA,OL1 1SA,53.541603,-2.109122
BB1 7EW,BB1 7EW,53.752737,-2.485062
N11 1GN,N11 1GN,51.625348,-0.15186894
M19 3AL,M19 3AL,53.447281,-2.192202
B70 6TW,B70 6TW,52.517241,-1.9758474
FK10 3SA,FK10 3SA,56.121181,-3.7816228
BN1 6AF,BN1 6AF,50.836141,-0.14338277
SR7 7RT,SR7 7RT,54.827851,-1.3453194
BH15 4QU,BH15 4QU,50.71698,-2.0151749
WV12 4LY,WV12 4LY,52.597818,-2.0497838
B15 2LD,B15 2LD,52.469646,-1.9133546
ME5 7HT,ME5 7HT,51.368775,0.55561431
B17 9NJ,B17 9NJ,52.459875,-1.9455459
DE15 9DU,DE15 9DU,52.796487,-1.6206014
SE15 6FB,SE15 6FB,51.479887,-0.076976802
E8 4AH,E8 4AH,51.545212,-0.07553618
PA1 3EA,PA1 3EA,55.843974,-4.3772837
UB10 8FJ,UB10 8FJ,51.568174,-0.43710054
B67 7QQ,B67 7QQ,52.494731,-1.9791
W6 9SF,W6 9SF,51.487064,-0.22356435
GU22 9JD,GU22 9JD,51.30248,-0.53892702
SW19 8QT,SW19 8QT,51.420014,-0.19633581
CF5 2DT,CF5 2DT,51.492727,-3.2175016
SO50 9DT,SO50 9DT,50.97012,-1.3596855
NR30 4LA,NR30 4LA,52.620037,1.7326247
WF13 1HD,WF13 1HD,53.690518,-1.6350436
CR8 4EJ,CR8 4EJ,51.322738,-0.12629824
M34 2GP,M34 2GP,53.451027,-2.1344121
LS1 4HY,LS1 4HY,53.795507,-1.5500307
CO7 9DS,CO7 9DS,51.854941,0.96060851
B66 1TU,B66 1TU,52.503282,-1.9898208
DN33 3RU,DN33 3RU,53.541922,-0.10553653
SW15 2BF,SW15 2BF,,
HG5 0WH,HG5 0WH,54.015188,-1.454436
EN3 6TN,EN3 6TN,51.680141,-0.036218053
N1 6PP,N1 6PP,51.531256,-0.081012484
NG8 2BE,NG8 2BE,52.955537,-1.220479
WD3 1RE,WD3 1RE,51.641709,-0.46557368
SW19 1RH,SW19 1RH,51.419572,-0.20092682
DE45 1BT,DE45 1BT,53.213505,-1.6754351
BB3 3ET,BB3 3ET,53.697759,-2.4618317
EN6 1AQ,EN6 1AQ,51.697694,-0.19191488
DE73 8AF,DE73 8AF,52.819194,-1.4002433
S8 8JZ,S8 8JZ,53.338831,-1.4585063
TW3 4AE,TW3 4AE,51.474845,-0.35498959
LS1 5AB,LS1 5AB,53.797131,-1.5468404
HP21 9PS,HP21 9PS,51.803917,-0.80440719
ME16 8RD,ME16 8RD,51.268518,0.51761689
SG2 0BP,SG2 0BP,51.904189,-0.17281922
KT15 2NN,KT15 2NN,51.369324,-0.49095819
M40 9DR,M40 9DR,53.508741,-2.1940786
HA1 1BQ,HA1 1BQ,51.580228,-0.33917907
B29 5TN,B29 5TN,52.443204,-1.9592631
GU3 2EZ,GU3 2EZ,51.243023,-0.6742356
CM23 2SE,CM23 2SE,51.873952,0.15482651
N6 5DY,N6 5DY,51.57384,-0.14846064
CR8 5BR,CR8 5BR,51.321076,-0.090744965
EH9 2NX,EH9 2NX,55.933356,-3.1821543
PO19 8RG,PO19 8RG,50.82639,-0.79072772
NR32 2AF,NR32 2AF,52.476024,1.7478691
NR35 2NF,NR35 2NF,52.511596,1.3555031
PO36 9DE,PO36 9DE,50.655435,-1.1617479
PO21 2FY,PO21 2FY,50.788227,-0.69345347
DA3 7BA,DA3 7BA,51.395303,0.30612929
SP6 1AB,SP6 1AB,50.928296,-1.7894471
EN1 1XY,EN1 1XY,51.64271,-0.061409045
LS8 5AN,LS8 5AN,53.813873,-1.5207345
WC1H 9BQ,WC1H 9BQ,51.525391,-0.1282406
HU8 7SZ,HU8 7SZ,53.755574,-0.31659313
CB2 8DT,CB2 8DT,52.189923,0.13282467
B27 7LB,B27 7LB,52.432736,-1.8197052
SE6 1EQ,SE6 1EQ,51.435731,-0.00686408
NG5 1QS,NG5 1QS,52.976953,-1.1588692
EX14 9EY,EX14 9EY,50.821121,-3.0547135
PE25 1RW,PE25 1RW,53.167187,0.34742525
BS31 2PP,BS31 2PP,51.407345,-2.5066418
SW15 2BF,SW15 2BF,,
WA14 3BQ,WA14 3BQ,53.370638,-2.3614037
WC1A 2SA,WC1A 2SA,51.517491,-0.12514852
SS0 8AP,SS0 8AP,51.542438,0.69273364
SK8 6RG,SK8 6RG,53.36577,-2.204608
GU14 8EL,GU14 8EL,51.310685,-0.7573966
SE16 2XU,SE16 2XU,51.49677,-0.051054084
B17 8HJ,B17 8HJ,52.480406,-1.9642941
GU11 1SS,GU11 1SS,51.248365,-0.75954955
B67 5PP,B67 5PP,52.481156,-1.9782965
SS1 3RQ,SS1 3RQ,51.543184,0.76577496
MK42 8BH,MK42 8BH,52.119742,-0.49218369
NR3 1RB,NR3 1RB,52.630022,1.2990402
N12 9RU,N12 9RU,51.622001,-0.17535038
GL7 2JD,GL7 2JD,51.731443,-1.9723544
HA8 0RL,HA8 0RL,51.606491,-0.25652655
WD25 7NY,WD25 7NY,51.696933,-0.39850554
SE5 0EE,SE5 0EE,51.479943,-0.094717263
BR2 9EU,BR2 9EU,51.388647,0.0098173
WF1 1AJ,WF1 1AJ,,
N14 6HF,N14 6HF,51.633528,-0.12671109
BN27 4BN,BN27 4BN,50.8884,0.26288535
W1U 2NU,W1U 2NU,51.516582,-0.1500052
SK9 1BU,SK9 1BU,53.327265,-2.2278456
DY4 7UF,DY4 7UF,52.514934,-2.0638802
NW1 4LB,NW1 4LB,51.525183,-0.14511566
DE6 3FE,DE6 3FE,53.021879,-1.6184197
NULL,NULL,,
SE1 1NA,SE1 1NA,51.504572,-0.089655461
SE1 9RT,SE1 9RT,51.504642,-0.088989696
CV34 6BF,CV34 6BF,52.277338,-1.5517184
CR8 1BT,CR8 1BT,51.332333,-0.10891051
EH3 5DQ,EH3 5DQ,55.959976,-3.2010664
WD18 0BA,WD18 0BA,51.649079,-0.3933843
S18 2XL,S18 2XL,53.300101,-1.464923
SE6 1BJ,SE6 1BJ,51.439086,-0.008487863
WD6 1DA,WD6 1DA,51.652722,-0.27922724
CB24 9BZ,CB24 9BZ,52.243848,0.10826668
BT38 7AN,BT38 7AN,,
NR34 7SG,NR34 7SG,52.44942,1.5976105
E16 4HE,E16 4HE,51.517024,0.010058663
WN8 6UR,WN8 6UR,53.564543,-2.7762203
BL1 3AJ,BL1 3AJ,53.583341,-2.4445112
SS15 5JF,SS15 5JF,51.568099,0.42639763
NP20 2UB,NP20 2UB,51.579798,-2.9981523
LS11 0HQ,LS11 0HQ,53.766637,-1.5823037
LE4 0UX,LE4 0UX,52.657995,-1.1558366
CF37 4SU,CF37 4SU,51.602486,-3.340037
SE3 8NW,SE3 8NW,51.467632,0.046113763
SE2 0HD,SE2 0HD,51.48849,0.10534308
M24 2LX,M24 2LX,53.554351,-2.1865441
DN17 2AX,DN17 2AX,53.55263,-0.67946004
GU10 1PH,GU10 1PH,51.222041,-0.75503037
BT82 8EP,BT82 8EP,,
SW5 0DE,SW5 0DE,51.489848,-0.18980715
L9 4RQ,L9 4RQ,53.463635,-2.9594535
B15 3BE,B15 3BE,52.470083,-1.9216416
CW2 6BP,CW2 6BP,53.08702,-2.4465295
IP9 1LR,IP9 1LR,51.97065,1.2203257
GU15 1QS,GU15 1QS,51.343855,-0.70726661
B18 4DG,B18 4DG,52.489406,-1.9431975
TS21 2AG,TS21 2AG,54.652848,-1.445344
LE7 7SX,LE7 7SX,52.705611,-1.1305421
SG1 3QP,SG1 3QP,51.91391,-0.20739319
EC1V 9BD,EC1V 9BD,51.524801,-0.092729995
HP9 1NA,HP9 1NA,51.601445,-0.64002925
RM6 4DG,RM6 4DG,51.568294,0.12324165
CV32 7ED,CV32 7ED,52.305264,-1.5223975
WD24 5GR,WD24 5GR,51.684509,-0.4173012
W14 0HN,W14 0HN,51.498755,-0.21825458
HA1 1BE,HA1 1BE,51.580228,-0.33600384
WC1H 9BQ,WC1H 9BQ,51.525391,-0.1282406
PR9 0TE,PR9 0TE,53.648197,-3.0025805
HP1 3JR,HP1 3JR,51.761279,-0.48182469
RH10 1XP,RH10 1XP,51.116161,-0.18728991
CR5 1SG,CR5 1SG,51.302353,-0.11688555
UB9 6NZ,UB9 6NZ,51.608914,-0.49887025
B76 1YL,B76 1YL,52.538163,-1.7884307
TQ12 2QA,TQ12 2QA,50.534078,-3.6052454
B73 6PE,B73 6PE,52.550267,-1.8570375
S35 2YB,S35 2YB,53.472883,-1.4614123
M6 5BY,M6 5BY,53.489603,-2.2807425
SS0 7LP,SS0 7LP,51.539168,0.6941414
DE23 6TS,DE23 6TS,52.90908,-1.4845762
RG5 4UJ,RG5 4UJ,51.456751,-0.88416859
DL3 7TD,DL3 7TD,54.524448,-1.5650628
M19 2WT,M19 2WT,53.434297,-2.1776785
RH10 8EU,RH10 8EU,51.12746,-0.18579001
PO21 2NW,PO21 2NW,50.7813,-0.68682356
SY2 6NN,SY2 6NN,52.703989,-2.7310662
DD1 1HF,DD1 1HF,56.463598,-2.9726358
BL0 9JD,BL0 9JD,53.643941,-2.3205667
M3 7BB,M3 7BB,53.484794,-2.2526056
G46 6NQ,G46 6NQ,55.800088,-4.2853014
HA8 8PY,HA8 8PY,51.623346,-0.27560032
SM4 6RW,SM4 6RW,51.388839,-0.18484202
BD5 9BP,BD5 9BP,53.770032,-1.7672593
EN4 9EY,EN4 9EY,51.648796,-0.1590825
PO7 6YP,PO7 6YP,50.900694,-1.0712322
S45 8DT,S45 8DT,53.166852,-1.3734057
IP14 1JA,IP14 1JA,52.192235,0.99376572
PE21 7TP,PE21 7TP,52.975682,-0.056879943
NN18 8RN,NN18 8RN,52.466807,-0.70896661
SN14 0NW,SN14 0NW,51.453573,-2.1419669
E17 5JF,E17 5JF,51.590136,-0.023413435
CO13 9AB,CO13 9AB,51.834343,1.2444986
M24 2LX,M24 2LX,53.554351,-2.1865441
M40 7DP,M40 7DP,53.487958,-2.2113
GU34 1BN,GU34 1BN,51.149742,-0.9745834
SW15 2BF,SW15 2BF,,
WD17 1HP,WD17 1HP,51.65979,-0.39744414
SO51 8BW,SO51 8BW,50.989051,-1.4982962
MK5 7FL,MK5 7FL,52.009246,-0.79508248
BA12 9BT,BA12 9BT,51.205313,-2.1800493
BD8 9LJ,BD8 9LJ,53.805294,-1.7876392
RH11 8UP,RH11 8UP,51.100377,-0.21825886
BN3 8PP,BN3 8PP,50.848535,-0.19791074
SO51 0NT,SO51 0NT,51.033404,-1.5031514
KA7 1LL,KA7 1LL,55.462985,-4.6317508
CV34 6QX,CV34 6QX,52.283767,-1.556579
B33 3EU,B33 3EU,,
EX5 1AY,EX5 1AY,50.669437,-3.4124037
NW11 8AU,NW11 8AU,51.576037,-0.20126404
EN4 0AE,EN4 0AE,51.648706,-0.14821602
NE25 0SR,NE25 0SR,55.083399,-1.5237448
NG8 3LS,NG8 3LS,52.963116,-1.1935441
AL5 5AS,AL5 5AS,51.823915,-0.3368926
BN6 8HR,BN6 8HR,50.920942,-0.145786
BD20 6QA,BD20 6QA,53.893957,-1.949262
B29 7QX,B29 7QX,52.435275,-1.9225121
SW15 2BF,SW15 2BF,,
SN6 6RH,SN6 6RH,51.623679,-1.9091345
LE4 5LR,LE4 5LR,52.657975,-1.1221733
AL9 5BG,AL9 5BG,51.76214,-0.21364288
N12 0DR,N12 0DR,51.610924,-0.17833654
CV4 7AB,CV4 7AB,52.36825,-1.5451741
IG3 9QT,IG3 9QT,51.561496,0.11470114
LE12 7HF,LE12 7HF,52.723345,-1.1423752
S10 1TE,S10 1TE,53.385663,-1.5083846
M1 3BE,M1 3BE,53.480507,-2.2347393
B5 7RB,B5 7RB,52.457949,-1.9006475
WV3 0UF,WV3 0UF,52.585294,-2.1405692
BB3 1AE,BB3 1AE,53.691313,-2.4644718
EX3 0PW,EX3 0PW,50.672531,-3.4453723
CH62 3RP,CH62 3RP,53.336183,-2.9681236
PR7 5PA,PR7 5PA,53.637428,-2.7145194
BL9 8EP,BL9 8EP,53.562472,-2.2807421
SW6 7EN,SW6 7EN,51.480682,-0.20071213
MK42 9LP,MK42 9LP,52.124534,-0.46493888
PE16 6BJ,PE16 6BJ,52.45676,0.050098911
PE16 6BJ,PE16 6BJ,52.45676,0.050098911
PR3 1NS,PR3 1NS,53.901517,-2.7757586
FK1 5JB,FK1 5JB,55.998941,-3.8063329
WD6 2SD,WD6 2SD,51.646626,-0.25789258
RG30 3BW,RG30 3BW,51.443966,-1.0223704
LU1 5AH,LU1 5AH,51.875693,-0.42128944
WV4 5QA,WV4 5QA,52.558473,-2.1513543
SN1 1TT,SN1 1TT,,
M25 0JD,M25 0JD,53.522276,-2.2652722
UB2 4XN,UB2 4XN,51.502177,-0.3655898
WC2H 9LN,WC2H 9LN,51.513573,-0.1275577
PE1 3HT,PE1 3HT,52.595659,-0.25636549
S10 3LA,S10 3LA,53.374517,-1.5308489
SN16 9PR,SN16 9PR,51.616152,-1.9926294
IP32 7PD,IP32 7PD,52.248336,0.75109856
B76 9DS,B76 9DS,52.53326,-1.741339
EH9 2ER,EH9 2ER,55.932903,-3.1806679
PO18 8AN,PO18 8AN,50.836384,-0.81821924
M25 0FR,M25 0FR,53.521005,-2.258643
L15 5AN,L15 5AN,53.388866,-2.9171125
RG10 9QH,RG10 9QH,51.475089,-0.88269896
IG1 1HU,IG1 1HU,51.557449,0.083063645
SA73 1SE,SA73 1SE,51.718796,-4.9535043
CW9 5NW,CW9 5NW,53.262184,-2.5081391
HP22 5DT,HP22 5DT,51.834849,-0.77832025
LU2 9TT,LU2 9TT,51.889617,-0.37088504
CO4 9YQ,CO4 9YQ,51.923697,0.9214517
G2 4HZ,G2 4HZ,55.86451,-4.2639285
